Optimizer,objfname,ExecutionTime,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50
PSO,F24,111.51879382133484,105.55429603963941,31.94668382132985,18.25931361163115,11.358569054898078,9.770014453211962,9.770014453211962,1.895784053442141,0.185,0.185,0.185,0.185,0.185,0.185,0.11624318193306812,0.10474415681217084,0.08873296954188889,0.07647682171114632,0.07647682171114632,0.07647682171114632,0.07578297835246217,0.07578297835246217,0.07578297835246217,0.07578297835246217,0.07573404359921941,0.07573404359921941,0.07573404359921941,0.07573404359921941,0.07573404359921941,0.07573040110559559,0.07573001950257129,0.07573001950257129,0.07573001950257129,0.07573001950257129,0.07573001950257129,0.07573001950257129,0.07572977524462657,0.07572977524462657,0.07572977524462657,0.07572975663424017,0.07572975663424017,0.07572975663424017,0.07572975597447952,0.07572975597447952,0.07572975597447952,0.07572975588418114,0.07572975588418114,0.07572975588418114,0.07572975588418114,0.07572975582883468,0.07572975582883468
PSO,F24,2.0604124069213867,5.547765492893167,5.547765492893167,5.547765492893167,5.547765492893167,5.547765492893167,5.547765492893167,5.547765492893167,5.547765492893167,5.547765492893167,5.547765492893167,5.547765492893167,5.547765492893167,5.547765492893167,5.547765492893167,5.547765492893167,5.547765492893167,5.547765492893167,5.547765492893167,5.547765492893167,5.547765492893167,5.547765492893167,4.52400871726946,4.52400871726946,4.265669343277958,3.856319853768844,3.061686171632097,3.061686171632097,3.061686171632097,1.721486616676469,1.721486616676469,1.721486616676469,1.2243786062648643,1.2243786062648643,1.2243786062648643,0.36048044559303943,0.36048044559303943,0.36048044559303943,0.36048044559303943,0.36048044559303943,0.25387900970259875,0.1487737440240727,0.1487737440240727,0.1487737440240727,0.08811738954535361,0.0715063318655757,0.0715063318655757,0.0715063318655757,0.06655354374064563,0.047209183995569094,0.047209183995569094
PSO,F24,2.114917755126953,330.91923606031185,15.349764236067259,4.712242014913386,4.712242014913386,4.712242014913386,4.712242014913386,4.712242014913386,4.712242014913386,4.712242014913386,4.712242014913386,4.712242014913386,4.253067873946569,4.253067873946569,4.253067873946569,4.253067873946569,4.253067873946569,4.253067873946569,4.253067873946569,4.253067873946569,4.253067873946569,4.253067873946569,3.865645052835646,3.865645052835646,3.865645052835646,3.865645052835646,3.865645052835646,3.865645052835646,1.087629172331377,1.087629172331377,1.087629172331377,1.087629172331377,1.087629172331377,0.7327956823137616,0.7327956823137616,0.7327956823137616,0.25691560622810367,0.25691560622810367,0.25691560622810367,0.25691560622810367,0.25691560622810367,0.25691560622810367,0.15283440888953986,0.15283440888953986,0.13027266163231635,0.13027266163231635,0.13027266163231635,0.09710143662386665,0.09710143662386665,0.09710143662386665,0.08917309059057467
